date,destination,bookings,searches,cancellations,adr,room_nights
2024-12-21,ISR,165,257,22,106.49,464.38
2024-12-22,ISR,170,305,25,102.99,477.22
2024-12-23,ISR,164,239,23,97.11,438.57
2024-12-24,ISR,154,238,19,105.78,431.99
2024-12-25,ISR,147,235,19,96.94,369.45
2024-12-26,ISR,123,186,19,99.7,338.44
2024-12-27,ISR,137,187,18,97.16,382.73
2024-12-28,ISR,171,293,23,96.94,509.95
2024-12-29,ISR,195,329,29,103.1,561.81
2024-12-30,ISR,161,298,24,98.31,446.18
2024-12-31,ISR,145,224,20,103.48,375.42
2022-01-01,PSE,28,42,3,143.64,77.47
2022-01-02,PSE,29,54,3,145.73,83.81
2022-01-03,PSE,25,43,3,140.19,68.09
2022-01-04,PSE,25,48,2,132.62,70.72
2022-01-05,PSE,33,64,3,132.68,85.11
2022-01-06,PSE,31,47,4,140.47,92.19
2022-01-07,PSE,32,59,4,135.48,83.34
2022-01-08,PSE,30,51,3,140.82,84.07
2022-01-09,PSE,37,50,4,142.92,94.64
2022-01-10,PSE,23,34,3,138.92,66.15
2022-01-11,PSE,31,56,4,144.86,90.18
2022-01-12,PSE,36,61,4,132.39,106.59
2022-01-13,PSE,24,34,3,139.09,71.79
2022-01-14,PSE,28,37,3,140.85,79.26
2022-01-15,PSE,26,43,3,136.4,69.77
2022-01-16,PSE,35,62,4,141.57,104.37
2022-01-17,PSE,27,43,3,139.39,72.54
2022-01-18,PSE,37,58,4,135.28,102.85
2022-01-19,PSE,29,42,3,135.98,86.01
2022-01-20,PSE,34,53,4,143.62,96.99
2022-01-21,PSE,33,47,3,143.09,86.65
2022-01-22,PSE,28,51,3,144.14,77.29
2022-01-23,PSE,37,65,4,135.29,101.01
2022-01-24,PSE,37,71,4,143.81,103.27
2022-01-25,PSE,28,49,3,133.92,74.28
2022-01-26,PSE,32,59,4,139.04,88.62
2022-01-27,PSE,28,53,3,142.31,73.43
2022-01-28,PSE,30,56,3,135.3,78.98
2022-01-29,PSE,38,53,5,135.37,97.23
2022-01-30,PSE,30,56,4,135.42,80.48
2022-01-31,PSE,29,39,3,134.78,83.14
2022-02-01,PSE,21,36,2,141.5,57.32
2022-02-02,PSE,24,34,3,145.34,66.98
2022-02-03,PSE,22,30,2,134.67,62.74
2022-02-04,PSE,27,53,3,144.8,70.85
2022-02-05,PSE,29,43,4,134.66,84.55
2022-02-06,PSE,23,42,2,140.84,62.67
2022-02-07,PSE,24,45,2,132.92,68.42
2022-02-08,PSE,27,45,3,132.24,74.38
2022-02-09,PSE,23,40,3,141.79,60.53
2022-02-10,PSE,19,27,2,141.69,54.8
2022-02-11,PSE,26,40,3,136.95,66.37
2022-02-12,PSE,24,47,3,136.61,67.35
2022-02-13,PSE,28,52,3,134.66,77.33
2022-02-14,PSE,20,39,2,134.41,52.74
2022-02-15,PSE,26,50,3,137.11,72.7
2022-02-16,PSE,30,51,3,134.03,76.11
2022-02-17,PSE,26,52,3,132.6,70.51
2022-02-18,PSE,24,38,3,138.61,64.38
2022-02-19,PSE,29,43,3,140.02,74.59
2022-02-20,PSE,32,50,4,134.59,80.12
2022-02-21,PSE,20,36,2,136.02,58.48
2022-02-22,PSE,21,33,2,141.15,54.0
2022-02-23,PSE,22,41,2,136.5,60.09
2022-02-24,PSE,31,46,3,136.16,87.2
2022-02-25,PSE,40,62,4,140.77,111.38
2022-02-26,PSE,31,55,3,134.83,86.45
2022-02-27,PSE,48,73,6,140.51,143.65
2022-02-28,PSE,30,49,3,133.39,79.05
2022-03-01,PSE,37,71,4,137.46,108.51
2022-03-02,PSE,35,48,4,133.32,103.51
2022-03-03,PSE,26,35,3,144.66,68.73
2022-03-04,PSE,33,50,4,138.35,93.44
2022-03-05,PSE,31,61,4,132.9,81.76
2022-03-06,PSE,33,65,4,133.04,82.79
2022-03-07,PSE,25,41,3,135.33,71.66
2022-03-08,PSE,31,49,3,143.61,82.56
2022-03-09,PSE,32,47,4,135.52,92.23
2022-03-10,PSE,31,50,4,137.95,80.38
2022-03-11,PSE,23,45,2,144.11,58.72
2022-03-12,PSE,27,49,3,145.03,69.44
2022-03-13,PSE,26,37,3,136.86,69.07
2022-03-14,PSE,21,40,3,132.21,59.78
2022-03-15,PSE,30,58,3,138.38,80.74
2022-03-16,PSE,34,63,4,138.28,93.44
2022-03-17,PSE,30,44,3,132.38,86.65
2022-03-18,PSE,27,47,3,132.55,79.79
2022-03-19,PSE,32,43,4,140.67,87.79
2022-03-20,PSE,26,41,3,135.51,70.85
2022-03-21,PSE,26,43,3,133.23,75.76
2022-03-22,PSE,28,46,3,144.43,82.57
2022-03-23,PSE,32,58,3,136.62,82.18
2022-03-24,PSE,33,52,4,142.42,86.2
2022-03-25,PSE,27,50,3,135.58,73.86
2022-03-26,PSE,26,39,3,139.54,74.98
2022-03-27,PSE,34,47,4,138.52,99.89
2022-03-28,PSE,26,49,3,133.03,69.32
2022-03-29,PSE,29,39,3,133.51,82.37
2022-03-30,PSE,23,45,2,136.29,68.52
2022-03-31,PSE,23,43,3,138.34,68.13
2022-04-01,PSE,26,36,3,138.83,68.89
2022-04-02,PSE,22,35,2,135.42,57.81
2022-04-03,PSE,27,53,3,139.74,78.13
2022-04-04,PSE,21,39,2,136.98,52.59
2022-04-05,PSE,23,39,3,140.11,59.28
2022-04-06,PSE,21,41,3,137.34,57.23
2022-04-07,PSE,21,41,2,137.96,61.21
2022-04-08,PSE,24,36,3,142.1,68.02
2022-04-09,PSE,25,39,3,140.93,72.86
2022-04-10,PSE,27,46,3,132.86,73.42
2022-04-11,PSE,25,47,3,136.22,66.4
2022-04-12,PSE,20,31,2,144.58,56.27
2022-04-13,PSE,26,49,3,138.49,77.26
2022-04-14,PSE,29,57,3,144.45,73.83
2022-04-15,PSE,22,36,3,141.29,64.82
2022-04-16,PSE,24,40,3,142.11,63.61
2022-04-17,PSE,26,36,3,141.85,69.93
2022-04-18,PSE,27,49,3,142.23,76.34
2022-04-19,PSE,27,53,3,135.43,79.69
2022-04-20,PSE,21,38,2,141.37,54.32
2022-04-21,PSE,30,41,3,145.37,86.1
2022-04-22,PSE,24,40,3,134.33,61.53
2022-04-23,PSE,35,64,4,136.49,103.39
2022-04-24,PSE,35,66,4,142.61,88.35
2022-04-25,PSE,27,45,3,132.76,69.67
2022-04-26,PSE,29,40,4,140.64,76.22
2022-04-27,PSE,22,36,3,136.51,64.63
2022-04-28,PSE,22,33,2,144.75,60.15
2022-04-29,PSE,29,40,3,135.53,75.96
2022-04-30,PSE,24,44,2,138.78,68.38
2022-05-01,PSE,25,43,3,135.61,66.3
2022-05-02,PSE,20,38,2,145.49,55.83
2022-05-03,PSE,24,45,3,134.52,69.13
2022-05-04,PSE,32,45,3,136.53,87.23
2022-05-05,PSE,28,39,3,140.24,77.32
2022-05-06,PSE,23,41,3,137.82,66.82
2022-05-07,PSE,33,50,4,137.73,91.44
2022-05-08,PSE,30,57,3,142.38,85.6
2022-05-09,PSE,22,29,2,133.96,62.12
2022-05-10,PSE,22,37,2,145.4,65.96
2022-05-11,PSE,24,34,3,143.93,66.53
2022-05-12,PSE,23,41,3,138.09,61.27
2022-05-13,PSE,30,54,3,135.27,78.94
2022-05-14,PSE,30,51,3,141.51,80.83
2022-05-15,PSE,32,46,4,135.94,88.66
2022-05-16,PSE,30,51,3,134.28,76.05
2022-05-17,PSE,22,36,3,140.58,64.64
2022-05-18,PSE,26,35,3,137.78,72.72
2022-05-19,PSE,25,49,3,139.46,69.85
2022-05-20,PSE,27,38,3,141.06,70.2
2022-05-21,PSE,28,50,3,133.87,73.07
2022-05-22,PSE,31,51,3,144.57,84.5
2022-05-23,PSE,32,50,4,145.18,88.66
2022-05-24,PSE,23,38,3,138.16,67.66
2022-05-25,PSE,20,37,2,143.51,56.16
2022-05-26,PSE,30,59,3,139.76,76.48
2022-05-27,PSE,31,47,3,138.95,84.25
2022-05-28,PSE,26,47,3,137.94,77.06
2022-05-29,PSE,25,35,3,142.78,65.62
2022-05-30,PSE,26,43,3,142.27,73.83
2022-05-31,PSE,30,43,4,134.7,79.45
2022-06-01,PSE,30,57,4,142.62,82.82
2022-06-02,PSE,28,41,3,140.38,73.72
2022-06-03,PSE,28,44,3,142.06,75.92
2022-06-04,PSE,39,74,4,144.26,104.68
2022-06-05,PSE,33,46,4,136.02,84.93
2022-06-06,PSE,28,49,3,144.03,73.78
2022-06-07,PSE,28,53,3,132.62,83.79
2022-06-08,PSE,34,54,4,145.87,98.09
2022-06-09,PSE,30,57,4,144.56,83.51
2022-06-10,PSE,33,53,4,138.75,95.23
2022-06-11,PSE,37,50,4,133.54,94.7
2022-06-12,PSE,36,52,4,140.55,100.76
2022-06-13,PSE,30,54,3,134.09,89.94
2022-06-14,PSE,30,51,4,143.76,79.87
2022-06-15,PSE,29,58,4,138.07,77.88
2022-06-16,PSE,23,32,3,137.4,66.29
2022-06-17,PSE,27,51,3,135.21,73.68
2022-06-18,PSE,42,81,5,140.0,119.48
2022-06-19,PSE,43,81,5,134.09,123.57
2022-06-20,PSE,37,63,4,141.16,92.68
2022-06-21,PSE,32,52,4,143.14,80.91
2022-06-22,PSE,29,39,3,144.39,74.38
2022-06-23,PSE,33,54,4,145.6,94.93
2022-06-24,PSE,35,68,4,138.28,101.74
2022-06-25,PSE,32,53,4,132.7,92.54
2022-06-26,PSE,32,52,3,142.57,94.85
2022-06-27,PSE,35,47,4,140.21,99.17
2022-06-28,PSE,31,46,4,136.7,81.38
2022-06-29,PSE,27,39,3,137.11,75.69
2022-06-30,PSE,22,35,2,134.69,60.93
2022-07-01,PSE,37,73,4,133.32,97.97
2022-07-02,PSE,48,77,5,138.94,131.56
2022-07-03,PSE,41,58,4,139.98,121.62
2022-07-04,PSE,40,68,4,143.91,109.13
2022-07-05,PSE,33,58,4,137.87,83.93
2022-07-06,PSE,28,55,3,132.58,79.05
2022-07-07,PSE,32,52,4,138.31,89.93
2022-07-08,PSE,29,53,3,135.37,84.79
2022-07-09,PSE,33,45,3,140.31,95.86
2022-07-10,PSE,37,57,4,139.63,101.34
2022-07-11,PSE,36,59,4,135.74,99.73
2022-07-12,PSE,29,43,3,132.65,78.76
2022-07-13,PSE,34,47,4,142.11,93.15
2022-07-14,PSE,28,54,3,132.67,74.59
2022-07-15,PSE,34,47,4,143.61,99.68
2022-07-16,PSE,34,50,3,136.61,99.11
2022-07-17,PSE,39,73,4,137.06,103.26
2022-07-18,PSE,38,68,4,144.96,101.13
2022-07-19,PSE,44,84,5,133.68,118.59
2022-07-20,PSE,34,49,4,137.9,94.29
2022-07-21,PSE,31,51,3,144.78,83.2
2022-07-22,PSE,33,64,4,138.16,98.13
2022-07-23,PSE,49,69,6,143.54,132.53
2022-07-24,PSE,47,71,5,134.32,125.43
2022-07-25,PSE,42,56,4,142.87,107.69
2022-07-26,PSE,42,80,4,136.8,108.54
2022-07-27,PSE,33,65,4,139.73,97.89
2022-07-28,PSE,37,68,4,145.82,97.65
2022-07-29,PSE,33,46,3,139.83,86.54
2022-07-30,PSE,36,61,4,137.41,91.36
2022-07-31,PSE,48,81,6,133.43,139.71
2022-08-01,PSE,45,61,5,136.56,126.72
2022-08-02,PSE,48,66,5,135.07,125.12
2022-08-03,PSE,34,66,3,135.75,90.21
2022-08-04,PSE,49,81,5,138.89,126.15
2022-08-05,PSE,41,61,5,143.56,122.75
2022-08-06,PSE,59,108,7,144.51,175.31
2022-08-07,PSE,47,74,5,143.57,132.96
2022-08-08,PSE,39,76,5,133.27,108.81
2022-08-09,PSE,45,81,5,132.88,121.77
2022-08-10,PSE,43,58,5,134.15,116.36
2022-08-11,PSE,38,60,4,134.08,109.36
2022-08-12,PSE,50,79,5,142.59,139.2
2022-08-13,PSE,44,85,5,132.46,121.05
2022-08-14,PSE,51,94,6,138.34,132.37
2022-08-15,PSE,39,72,4,138.81,99.32
2022-08-16,PSE,43,69,4,143.42,118.1
2022-08-17,PSE,44,64,5,140.05,120.13
2022-08-18,PSE,39,75,5,136.58,101.5
2022-08-19,PSE,42,57,5,140.33,117.4
2022-08-20,PSE,53,91,6,134.46,152.83
2022-08-21,PSE,57,87,6,136.24,156.96
2022-08-22,PSE,41,73,5,136.85,118.18
2022-08-23,PSE,34,67,4,135.08,89.28
2022-08-24,PSE,38,63,4,134.47,111.89
2022-08-25,PSE,38,69,5,137.82,97.95
2022-08-26,PSE,37,54,5,141.74,98.45
2022-08-27,PSE,37,60,4,142.92,104.71
2022-08-28,PSE,38,70,4,135.91,107.26
2022-08-29,PSE,47,82,6,138.1,121.42
2022-08-30,PSE,27,43,3,134.56,73.91
2022-08-31,PSE,36,55,4,145.07,98.02
2022-09-01,PSE,35,59,4,134.6,102.88
2022-09-02,PSE,36,67,4,132.44,97.19
2022-09-03,PSE,45,71,5,135.36,118.19
2022-09-04,PSE,54,78,6,145.62,156.15
2022-09-05,PSE,47,70,5,136.57,134.19
2022-09-06,PSE,37,64,4,133.09,100.75
2022-09-07,PSE,48,67,6,140.67,143.75
2022-09-08,PSE,34,61,4,133.39,90.21
2022-09-09,PSE,43,73,5,136.17,121.85
2022-09-10,PSE,49,92,5,134.73,135.65
2022-09-11,PSE,53,101,6,135.95,132.67
2022-09-12,PSE,31,57,3,137.32,78.7
2022-09-13,PSE,39,75,4,139.16,112.45
2022-09-14,PSE,47,88,6,136.15,117.66
2022-09-15,PSE,32,60,4,143.06,81.64
2022-09-16,PSE,50,90,6,141.83,144.06
2022-09-17,PSE,50,70,6,145.9,133.44
2022-09-18,PSE,48,94,5,133.38,134.86
2022-09-19,PSE,41,69,5,136.32,111.45
2022-09-20,PSE,44,86,5,137.08,111.72
2022-09-21,PSE,44,71,5,142.64,128.23
2022-09-22,PSE,45,84,5,138.23,127.45
2022-09-23,PSE,33,47,4,145.22,96.24
2022-09-24,PSE,57,80,6,141.42,166.91
2022-09-25,PSE,59,79,6,144.56,175.43
2022-09-26,PSE,36,71,4,142.6,96.45
2022-09-27,PSE,47,74,5,139.8,131.12
2022-09-28,PSE,32,44,3,144.58,84.49
2022-09-29,PSE,39,53,4,140.69,109.03
2022-09-30,PSE,39,63,4,142.31,103.01
2022-10-01,PSE,59,100,7,138.69,162.87
2022-10-02,PSE,59,89,6,134.31,158.68
2022-10-03,PSE,47,71,5,144.55,119.53
2022-10-04,PSE,42,71,4,138.95,109.18
2022-10-05,PSE,43,61,5,138.22,120.23
2022-10-06,PSE,38,71,4,141.57,96.85
2022-10-07,PSE,49,65,5,138.2,144.41
2022-10-08,PSE,53,99,6,135.1,138.85
2022-10-09,PSE,40,77,4,135.74,110.11
2022-10-10,PSE,47,91,5,141.75,127.66
2022-10-11,PSE,42,58,5,136.45,109.86
2022-10-12,PSE,44,62,5,144.84,122.46
2022-10-13,PSE,45,63,5,139.14,117.86
2022-10-14,PSE,34,65,4,145.91,91.84
2022-10-15,PSE,51,97,5,135.87,140.52
2022-10-16,PSE,40,72,4,138.4,112.58
2022-10-17,PSE,34,55,4,145.92,91.05
2022-10-18,PSE,37,61,4,135.57,105.52
2022-10-19,PSE,40,76,5,135.44,113.4
2022-10-20,PSE,41,60,5,135.92,121.95
2022-10-21,PSE,37,73,4,135.67,94.11
2022-10-22,PSE,48,90,5,141.36,129.57
2022-10-23,PSE,50,80,6,140.92,130.75
2022-10-24,PSE,35,57,4,142.62,91.11
2022-10-25,PSE,37,73,4,142.69,109.97
2022-10-26,PSE,45,72,5,138.27,134.86
2022-10-27,PSE,40,75,4,141.65,115.76
2022-10-28,PSE,51,97,6,137.66,144.52
2022-10-29,PSE,44,82,5,139.71,111.15
2022-10-30,PSE,38,60,4,140.07,100.43
2022-10-31,PSE,53,98,6,140.08,155.46
2022-11-01,PSE,44,75,4,134.48,130.44
2022-11-02,PSE,39,73,5,144.96,111.73
2022-11-03,PSE,37,51,4,142.97,105.16
2022-11-04,PSE,31,57,4,139.51,92.11
2022-11-05,PSE,40,69,5,138.44,113.07
2022-11-06,PSE,36,63,4,137.08,102.13
2022-11-07,PSE,51,72,6,139.0,144.69
2022-11-08,PSE,49,69,6,145.5,136.75
2022-11-09,PSE,42,82,5,132.72,114.79
2022-11-10,PSE,45,68,5,134.08,131.43
2022-11-11,PSE,50,88,5,135.96,130.88
2022-11-12,PSE,57,106,7,142.91,170.41
2022-11-13,PSE,43,66,5,145.89,115.6
2022-11-14,PSE,37,56,4,145.3,97.94
2022-11-15,PSE,31,42,3,137.19,81.73
2022-11-16,PSE,39,66,4,136.09,103.44
2022-11-17,PSE,38,56,5,132.62,98.21
2022-11-18,PSE,36,57,4,144.96,90.21
2022-11-19,PSE,48,89,5,140.82,120.24
2022-11-20,PSE,39,57,5,135.41,99.52
2022-11-21,PSE,48,95,5,142.0,137.01
2022-11-22,PSE,41,60,5,144.53,104.38
2022-11-23,PSE,49,65,5,140.35,131.88
2022-11-24,PSE,30,58,3,135.93,77.16
2022-11-25,PSE,35,60,4,134.33,91.26
2022-11-26,PSE,47,86,5,145.25,118.77
2022-11-27,PSE,40,55,4,138.24,116.08
2022-11-28,PSE,36,68,4,142.65,104.17
2022-11-29,PSE,42,82,4,141.16,114.34
2022-11-30,PSE,52,95,6,137.16,152.17
2022-12-01,PSE,37,70,4,140.1,100.77
2022-12-02,PSE,36,59,4,140.29,90.73
2022-12-03,PSE,42,68,5,136.37,123.57
2022-12-04,PSE,41,80,4,142.63,102.75
2022-12-05,PSE,34,54,4,139.9,86.43
2022-12-06,PSE,31,50,3,141.91,91.11
2022-12-07,PSE,31,42,4,134.08,87.22
2022-12-08,PSE,33,50,4,138.91,93.4
2022-12-09,PSE,34,60,4,132.25,96.4
2022-12-10,PSE,36,62,4,134.9,100.07
2022-12-11,PSE,51,96,5,133.69,149.26
2022-12-12,PSE,29,51,3,142.09,75.07
2022-12-13,PSE,31,51,3,139.28,89.97
2022-12-14,PSE,36,54,4,143.13,104.12
2022-12-15,PSE,34,54,4,132.69,100.14
2022-12-16,PSE,35,60,4,136.96,90.01
2022-12-17,PSE,47,90,5,141.03,118.78
2022-12-18,PSE,40,73,5,143.32,112.75
2022-12-19,PSE,45,74,5,141.21,115.81
2022-12-20,PSE,33,53,4,134.12,82.79
2022-12-21,PSE,33,48,4,141.88,87.9
2022-12-22,PSE,39,58,4,135.01,98.06
2022-12-23,PSE,37,74,4,137.79,107.23
2022-12-24,PSE,47,95,6,136.75,117.76
2022-12-25,PSE,44,75,5,137.58,121.91
2022-12-26,PSE,30,43,3,133.72,80.19
2022-12-27,PSE,42,57,5,137.75,125.93
2022-12-28,PSE,32,47,3,135.26,84.23
2022-12-29,PSE,35,66,4,139.2,90.71
2022-12-30,PSE,33,54,3,143.13,94.1
2022-12-31,PSE,38,57,4,144.27,105.56
2023-01-01,PSE,26,47,3,134.28,71.26
2023-01-02,PSE,29,52,3,138.15,85.51
2023-01-03,PSE,30,49,4,143.05,84.61
2023-01-04,PSE,29,51,3,143.45,77.87
2023-01-05,PSE,30,42,4,140.76,78.75
2023-01-06,PSE,37,72,4,136.35,97.72
2023-01-07,PSE,28,45,3,142.2,82.43
2023-01-08,PSE,30,57,3,132.94,88.29
2023-01-09,PSE,36,54,4,142.75,93.25
2023-01-10,PSE,30,58,4,133.91,76.39
2023-01-11,PSE,35,69,4,138.73,98.05
2023-01-12,PSE,26,49,3,138.22,67.6
2023-01-13,PSE,27,37,3,144.09,77.73
2023-01-14,PSE,29,41,3,135.88,83.99
2023-01-15,PSE,37,55,4,136.38,101.92
2023-01-16,PSE,32,55,3,144.25,95.1
2023-01-17,PSE,31,51,3,136.57,92.39
2023-01-18,PSE,24,36,2,135.36,65.46
2023-01-19,PSE,23,43,3,141.72,62.15
2023-01-20,PSE,24,48,3,136.77,65.19
2023-01-21,PSE,30,47,4,132.25,84.93
2023-01-22,PSE,34,48,4,142.81,100.82
2023-01-23,PSE,31,44,3,145.34,85.08
2023-01-24,PSE,29,38,3,140.73,85.1
2023-01-25,PSE,24,43,2,145.2,71.23
2023-01-26,PSE,34,63,3,133.71,90.39
2023-01-27,PSE,30,46,3,141.06,88.32
2023-01-28,PSE,35,57,4,138.65,93.44
2023-01-29,PSE,31,56,4,138.69,80.93
2023-01-30,PSE,28,53,3,144.42,81.15
2023-01-31,PSE,31,63,4,137.26,90.56
2023-02-01,PSE,29,48,3,141.09,84.88
2023-02-02,PSE,22,34,3,136.79,63.61
2023-02-03,PSE,29,56,3,142.89,84.29
2023-02-04,PSE,29,44,3,143.53,86.22
2023-02-05,PSE,21,31,2,142.63,53.0
2023-02-06,PSE,26,36,3,137.07,73.61
2023-02-07,PSE,22,42,3,139.88,55.5
2023-02-08,PSE,21,35,2,138.83,53.26
2023-02-09,PSE,24,41,2,144.27,69.63
2023-02-10,PSE,26,46,3,145.01,68.7
2023-02-11,PSE,30,53,4,136.16,86.23
2023-02-12,PSE,23,39,3,136.43,63.05
2023-02-13,PSE,27,41,3,139.06,73.23
2023-02-14,PSE,25,46,3,142.24,65.79
2023-02-15,PSE,26,39,3,134.07,67.6
2023-02-16,PSE,29,51,3,144.2,73.64
2023-02-17,PSE,19,31,2,138.54,53.19
2023-02-18,PSE,24,41,3,132.63,64.51
2023-02-19,PSE,29,49,3,145.49,78.16
2023-02-20,PSE,26,45,3,140.72,73.45
2023-02-21,PSE,21,39,3,144.12,60.38
2023-02-22,PSE,21,38,2,143.41,55.56
2023-02-23,PSE,29,45,3,139.9,81.17
2023-02-24,PSE,19,34,2,145.03,49.06
2023-02-25,PSE,26,49,3,137.78,70.26
2023-02-26,PSE,26,48,3,135.11,65.85
2023-02-27,PSE,23,40,2,140.62,65.46
2023-02-28,PSE,24,42,3,139.14,67.24
2023-03-01,PSE,25,38,3,135.7,74.77
2023-03-02,PSE,24,44,2,136.72,65.71
2023-03-03,PSE,18,30,2,133.15,49.96
2023-03-04,PSE,17,30,2,133.91,46.56
2023-03-05,PSE,25,41,3,133.85,65.59
2023-03-06,PSE,22,43,2,142.23,62.76
2023-03-07,PSE,16,31,2,134.13,44.39
2023-03-08,PSE,20,39,2,144.72,54.88
2023-03-09,PSE,24,40,3,137.81,69.1
2023-03-10,PSE,17,29,2,133.6,44.01
2023-03-11,PSE,27,48,3,135.42,70.14
2023-03-12,PSE,25,39,3,141.87,63.23
2023-03-13,PSE,22,33,2,135.36,62.48
2023-03-14,PSE,20,37,2,135.96,59.25
2023-03-15,PSE,22,45,3,143.91,59.4
2023-03-16,PSE,24,39,3,142.84,71.33
2023-03-17,PSE,21,39,2,142.97,60.02
2023-03-18,PSE,22,37,2,134.08,62.09
2023-03-19,PSE,19,26,2,142.01,53.29
2023-03-20,PSE,21,29,2,133.76,62.98
2023-03-21,PSE,22,40,2,132.42,58.99
2023-03-22,PSE,17,33,2,135.74,43.16
2023-03-23,PSE,17,23,2,135.06,46.54
2023-03-24,PSE,23,45,3,137.41,61.5
2023-03-25,PSE,21,38,2,145.33,53.39
2023-03-26,PSE,21,37,2,145.05,60.29
2023-03-27,PSE,18,28,2,140.51,51.54
2023-03-28,PSE,21,32,2,144.79,59.3
2023-03-29,PSE,21,29,2,141.1,55.05
2023-03-30,PSE,17,26,2,144.33,47.26
2023-03-31,PSE,22,43,3,134.86,56.21
2023-04-01,PSE,17,33,2,134.18,50.92
2023-04-02,PSE,23,32,3,143.01,64.94
2023-04-03,PSE,23,34,3,142.22,62.24
2023-04-04,PSE,15,24,2,139.7,42.63
2023-04-05,PSE,18,25,2,145.79,51.2
2023-04-06,PSE,19,29,2,145.27,48.02
2023-04-07,PSE,17,29,2,133.97,44.93
2023-04-08,PSE,24,40,2,138.96,63.72
2023-04-09,PSE,21,42,3,134.84,61.12
2023-04-10,PSE,16,26,2,141.8,41.7
2023-04-11,PSE,17,29,2,141.64,50.04
2023-04-12,PSE,19,36,2,142.59,53.79
2023-04-13,PSE,20,39,2,144.83,53.67
2023-04-14,PSE,16,23,2,143.1,46.29
2023-04-15,PSE,24,35,3,144.74,67.99
2023-04-16,PSE,21,40,3,135.94,60.84
2023-04-17,PSE,14,27,2,143.02,38.88
2023-04-18,PSE,19,35,2,133.28,54.39
2023-04-19,PSE,19,31,2,133.51,53.85
2023-04-20,PSE,19,30,2,136.48,51.05
2023-04-21,PSE,20,28,2,145.71,54.93
2023-04-22,PSE,23,37,3,141.04,59.49
2023-04-23,PSE,17,29,2,138.2,47.54
2023-04-24,PSE,15,29,2,134.84,42.81
2023-04-25,PSE,20,27,2,141.93,56.05
2023-04-26,PSE,19,37,2,139.18,55.45
2023-04-27,PSE,21,40,2,133.28,57.62
2023-04-28,PSE,16,26,2,138.02,41.9
2023-04-29,PSE,19,33,2,144.32,54.08
2023-04-30,PSE,21,30,3,144.98,52.56
2023-05-01,PSE,20,32,2,141.33,53.68
2023-05-02,PSE,20,29,2,132.12,59.79
2023-05-03,PSE,20,32,2,140.81,50.7
2023-05-04,PSE,18,25,2,142.96,46.11
2023-05-05,PSE,20,37,2,139.83,58.89
2023-05-06,PSE,19,33,2,135.21,53.42
2023-05-07,PSE,22,45,3,138.08,60.2
2023-05-08,PSE,18,33,2,144.29,46.14
2023-05-09,PSE,23,36,2,141.47,60.33
2023-05-10,PSE,23,37,2,136.63,64.71
2023-05-11,PSE,22,30,2,145.77,65.06
2023-05-12,PSE,17,23,2,136.39,46.11
2023-05-13,PSE,18,35,2,138.74,48.0
2023-05-14,PSE,21,39,2,140.66,55.1
2023-05-15,PSE,18,33,2,135.4,49.18
2023-05-16,PSE,23,42,3,142.16,64.07
2023-05-17,PSE,16,31,2,138.64,46.99
2023-05-18,PSE,21,31,2,132.46,62.82
2023-05-19,PSE,18,29,2,135.68,45.88
2023-05-20,PSE,28,54,3,138.35,81.36
2023-05-21,PSE,25,39,3,135.18,67.47
2023-05-22,PSE,21,28,2,142.93,57.12
2023-05-23,PSE,19,36,2,134.15,56.94
2023-05-24,PSE,17,23,2,139.61,46.5
2023-05-25,PSE,17,34,2,144.66,50.96
2023-05-26,PSE,21,39,2,135.84,61.59
2023-05-27,PSE,22,42,2,136.06,65.79
2023-05-28,PSE,19,32,2,145.8,56.12
2023-05-29,PSE,22,30,2,145.04,60.79
2023-05-30,PSE,19,35,2,141.77,55.88
2023-05-31,PSE,21,40,2,138.37,55.58
2023-06-01,PSE,26,43,3,141.82,77.68
2023-06-02,PSE,26,40,3,132.7,66.59
2023-06-03,PSE,26,51,3,145.55,69.04
2023-06-04,PSE,29,53,3,141.82,74.99
2023-06-05,PSE,29,58,4,141.57,82.83
2023-06-06,PSE,30,46,4,133.6,87.45
2023-06-07,PSE,24,45,3,136.36,70.27
2023-06-08,PSE,25,43,3,137.58,69.39
2023-06-09,PSE,27,39,3,136.29,68.97
2023-06-10,PSE,28,53,3,137.28,77.87
2023-06-11,PSE,33,51,4,140.25,82.63
2023-06-12,PSE,23,39,3,143.7,60.17
2023-06-13,PSE,28,55,3,138.5,83.83
2023-06-14,PSE,20,39,2,144.1,53.24
2023-06-15,PSE,23,39,3,136.85,61.55
2023-06-16,PSE,25,49,3,141.47,69.47
2023-06-17,PSE,29,56,3,142.09,74.46
2023-06-18,PSE,23,33,3,134.94,57.97
2023-06-19,PSE,23,45,3,132.94,60.83
2023-06-20,PSE,24,35,3,142.32,65.0
2023-06-21,PSE,22,35,2,140.45,57.26
2023-06-22,PSE,24,46,2,138.47,68.31
2023-06-23,PSE,25,38,3,133.15,64.2
2023-06-24,PSE,23,34,2,136.23,58.94
2023-06-25,PSE,28,53,3,132.99,77.0
2023-06-26,PSE,20,38,2,140.29,58.78
2023-06-27,PSE,19,27,2,145.29,55.14
2023-06-28,PSE,23,33,3,139.66,64.5
2023-06-29,PSE,29,42,3,140.76,82.07
2023-06-30,PSE,18,30,2,136.86,45.77
2023-07-01,PSE,26,46,3,139.12,72.54
2023-07-02,PSE,36,57,4,136.29,97.94
