date,origin_country,destination_id,visa_applications,visa_issued,visa_rejected,visa_type,processing_days
2022-08-09,NLD,POL,195,184,11,Transit,8.5
2022-08-09,GBR,CYP,770,673,97,Family,25.1
2022-08-09,NLD,FRA,407,354,53,Tourist,18.1
2022-08-09,IND,POL,622,560,62,Business,6.9
2022-08-09,JPN,UKR,442,355,87,Tourist,4.5
2022-08-10,GBR,TUR,490,471,19,Transit,19.3
2022-08-10,CAN,GBR,747,674,73,Tourist,6.5
2022-08-10,USA,LBN,331,273,58,Family,10.1
2022-08-10,JPN,GRC,618,572,46,Family,17.1
2022-08-10,JPN,UKR,657,627,30,Family,6.3
2022-08-10,GBR,GRC,164,127,37,Business,19.2
2022-08-10,NLD,MDA,130,126,4,Family,13.7
2022-08-10,GBR,MDA,100,75,25,Transit,3.7
2022-08-10,FRA,USA,383,301,82,Family,27.9
2022-08-10,CHN,ITA,469,408,61,Family,20.0
2022-08-11,FRA,ARE,658,533,125,Family,14.7
2022-08-11,DEU,POL,145,108,37,Transit,7.9
2022-08-11,USA,EGY,696,522,174,Transit,3.3
2022-08-11,CAN,LBN,285,234,51,Transit,24.8
2022-08-11,GBR,DEU,732,567,165,Family,9.6
2022-08-11,JPN,ITA,546,495,51,Family,19.8
2022-08-11,NLD,JOR,186,158,28,Transit,23.0
2022-08-11,FRA,USA,467,385,82,Business,4.7
2022-08-11,CAN,LBN,334,279,55,Transit,7.3
2022-08-11,CAN,SAU,434,406,28,Business,15.7
2022-08-11,IND,UKR,284,260,24,Family,17.9
2022-08-11,FRA,TUR,446,437,9,Family,25.4
2022-08-12,USA,LBN,385,301,84,Business,8.2
2022-08-12,CAN,JOR,541,413,128,Transit,14.9
2022-08-12,FRA,POL,527,491,36,Business,20.1
2022-08-13,GBR,ARE,344,297,47,Business,8.4
2022-08-13,AUS,MDA,647,494,153,Family,19.4
2022-08-13,GBR,PRT,586,534,52,Family,3.0
2022-08-13,IND,RUS,638,478,160,Transit,21.7
2022-08-13,DEU,SAU,677,663,14,Family,27.8
2022-08-13,JPN,TUR,211,204,7,Business,17.6
2022-08-13,IND,PRT,27,25,2,Transit,21.2
2022-08-13,GBR,MDA,751,647,104,Business,22.1
2022-08-13,GBR,SAU,626,550,76,Tourist,21.1
2022-08-13,DEU,POL,674,603,71,Family,22.3
2022-08-13,DEU,POL,573,502,71,Tourist,3.3
2022-08-13,USA,POL,467,417,50,Business,13.8
2022-08-14,CAN,ROU,180,170,10,Business,25.4
2022-08-14,USA,FRA,632,474,158,Family,8.7
2022-08-14,JPN,UKR,102,76,26,Business,27.5
2022-08-14,AUS,FRA,300,249,51,Tourist,4.6
2022-08-14,CHN,UKR,402,314,88,Business,17.3
2022-08-14,DEU,POL,459,352,107,Family,6.7
2022-08-15,CHN,DEU,52,46,6,Family,23.9
2022-08-15,AUS,LBN,21,18,3,Tourist,18.9
2022-08-15,CAN,JOR,233,217,16,Family,20.8
2022-08-16,IND,ESP,33,27,6,Family,17.4
2022-08-16,IND,GRC,34,28,6,Tourist,5.1
2022-08-16,CAN,TUR,691,518,173,Family,4.2
2022-08-16,CAN,PRT,23,21,2,Business,22.9
2022-08-16,FRA,UKR,445,426,19,Family,13.6
2022-08-16,CHN,ROU,161,141,20,Transit,17.5
2022-08-17,GBR,UKR,693,597,96,Tourist,11.8
2022-08-17,GBR,SAU,546,412,134,Business,3.6
2022-08-17,FRA,ITA,640,573,67,Family,3.0
2022-08-17,FRA,CYP,754,575,179,Transit,15.3
2022-08-17,USA,LBN,274,249,25,Family,12.9
2022-08-17,IND,USA,422,401,21,Transit,10.0
2022-08-17,AUS,NLD,489,389,100,Tourist,13.5
2022-08-17,CHN,ITA,311,233,78,Family,8.2
2022-08-17,USA,ARE,558,502,56,Transit,21.7
2022-08-18,NLD,SAU,343,281,62,Tourist,14.3
2022-08-18,IND,THA,752,699,53,Family,6.8
2022-08-18,CHN,POL,179,170,9,Family,27.7
2022-08-18,IND,LBN,485,450,35,Tourist,23.7
2022-08-18,AUS,ITA,158,152,6,Family,26.1
2022-08-18,IND,EGY,770,635,135,Business,6.1
2022-08-18,IND,ESP,703,608,95,Tourist,18.8
2022-08-18,GBR,MDA,643,595,48,Business,16.2
2022-08-18,FRA,ARE,636,588,48,Business,23.9
2022-08-18,FRA,PRT,731,665,66,Transit,17.8
2022-08-18,JPN,PRT,483,362,121,Transit,18.6
2022-08-19,USA,LBN,582,436,146,Transit,16.4
2022-08-19,DEU,FRA,410,307,103,Transit,8.4
2022-08-19,CHN,ESP,393,383,10,Tourist,15.6
2022-08-20,USA,POL,438,369,69,Business,14.5
2022-08-20,DEU,JOR,345,258,87,Transit,27.2
2022-08-20,GBR,LBN,657,638,19,Transit,17.0
2022-08-20,USA,UKR,570,427,143,Transit,12.2
2022-08-20,GBR,GRC,621,494,127,Family,5.9
2022-08-20,DEU,PRT,670,635,35,Tourist,27.0
2022-08-21,DEU,POL,786,619,167,Family,24.9
2022-08-21,CHN,CYP,614,571,43,Family,20.1
2022-08-21,DEU,USA,39,36,3,Tourist,17.6
2022-08-21,JPN,RUS,691,538,153,Family,11.2
2022-08-22,DEU,GBR,324,277,47,Transit,26.2
2022-08-22,IND,ISR,741,598,143,Family,7.5
2022-08-22,CHN,PRT,73,69,4,Business,16.5
2022-08-22,CHN,CYP,581,446,135,Family,10.0
2022-08-22,DEU,MDA,651,575,76,Family,8.6
2022-08-22,IND,GBR,144,127,17,Tourist,14.8
2022-08-22,USA,LBN,48,36,12,Business,6.8
2022-08-22,NLD,GBR,746,716,30,Tourist,15.6
2022-08-22,AUS,FRA,273,226,47,Business,7.8
2022-08-22,IND,ROU,769,711,58,Tourist,21.1
2022-08-22,JPN,SAU,518,470,48,Business,20.0
2022-08-22,CAN,LBN,382,288,94,Transit,12.1
2022-08-22,CHN,SAU,666,577,89,Transit,16.1
2022-08-23,CHN,UKR,438,401,37,Family,15.0
2022-08-23,CHN,CYP,754,692,62,Tourist,4.8
2022-08-23,NLD,GRC,230,172,58,Tourist,7.5
2022-08-23,IND,USA,87,65,22,Tourist,16.1
2022-08-23,IND,ESP,232,204,28,Business,5.1
2022-08-23,IND,POL,294,222,72,Transit,3.1
2022-08-23,IND,EGY,707,597,110,Transit,25.4
2022-08-23,IND,MDA,376,362,14,Family,8.4
2022-08-23,GBR,SAU,672,567,105,Transit,9.5
2022-08-23,GBR,ROU,541,530,11,Business,23.2
2022-08-23,USA,THA,282,253,29,Family,16.4
2022-08-23,CHN,ISR,147,119,28,Business,12.3
2022-08-23,DEU,ISR,557,417,140,Family,27.0
2022-08-24,GBR,CYP,218,190,28,Tourist,22.3
2022-08-24,CAN,JOR,123,103,20,Family,3.0
2022-08-24,GBR,NLD,436,413,23,Business,13.6
2022-08-25,CAN,FRA,651,535,116,Transit,16.4
2022-08-25,AUS,CYP,548,431,117,Business,15.9
2022-08-25,GBR,EGY,597,585,12,Business,11.0
2022-08-25,NLD,ARE,706,556,150,Transit,17.7
2022-08-25,AUS,UKR,33,32,1,Transit,23.8
2022-08-25,NLD,EGY,25,21,4,Transit,6.3
2022-08-25,CAN,ROU,309,297,12,Transit,18.6
2022-08-26,DEU,USA,91,87,4,Tourist,12.6
2022-08-26,CHN,NLD,703,581,122,Transit,25.0
2022-08-26,CAN,GBR,274,248,26,Family,8.7
2022-08-26,NLD,ISR,491,368,123,Business,4.5
2022-08-26,USA,ITA,531,520,11,Tourist,23.8
2022-08-26,IND,JOR,765,738,27,Business,4.4
2022-08-26,DEU,NLD,656,571,85,Family,25.0
2022-08-26,JPN,CYP,216,211,5,Family,27.1
2022-08-26,AUS,ESP,706,592,114,Family,27.8
2022-08-26,JPN,ARE,606,454,152,Transit,13.8
2022-08-26,CAN,EGY,658,608,50,Transit,10.5
2022-08-27,NLD,NLD,117,114,3,Business,12.9
2022-08-27,DEU,CYP,347,290,57,Family,17.1
2022-08-27,CHN,DEU,131,124,7,Family,19.9
2022-08-27,GBR,THA,566,510,56,Business,18.6
2022-08-27,GBR,MDA,376,361,15,Business,20.6
2022-08-27,CHN,ESP,167,154,13,Tourist,17.1
2022-08-27,CHN,PRT,87,65,22,Business,8.0
2022-08-27,JPN,MDA,231,218,13,Business,20.9
2022-08-28,CAN,CYP,734,637,97,Tourist,4.3
2022-08-28,IND,PRT,262,203,59,Business,7.6
2022-08-28,IND,ARE,691,647,44,Family,3.2
2022-08-28,NLD,CYP,113,97,16,Family,21.3
2022-08-28,FRA,SAU,87,71,16,Tourist,3.8
2022-08-28,GBR,POL,230,195,35,Tourist,15.9
2022-08-28,CAN,ESP,698,569,129,Business,22.7
2022-08-29,GBR,JOR,776,582,194,Business,19.4
2022-08-29,FRA,FRA,194,158,36,Business,5.3
2022-08-29,FRA,SAU,498,373,125,Tourist,23.5
2022-08-29,FRA,CYP,575,505,70,Transit,12.2
2022-08-29,USA,THA,144,135,9,Transit,17.3
2022-08-29,JPN,ESP,781,645,136,Transit,9.6
2022-08-30,GBR,LBN,613,521,92,Transit,6.2
2022-08-30,DEU,RUS,766,750,16,Business,10.3
2022-08-30,CHN,NLD,677,663,14,Tourist,22.3
2022-08-30,JPN,GRC,798,650,148,Tourist,10.7
2022-08-30,CAN,CYP,127,97,30,Business,24.5
2022-08-30,USA,ROU,172,152,20,Business,20.5
2022-08-30,USA,LBN,248,210,38,Tourist,3.1
2022-08-30,USA,UKR,707,539,168,Tourist,27.4
2022-08-30,USA,THA,452,431,21,Business,10.5
2022-08-30,GBR,CYP,776,610,166,Family,27.2
2022-08-31,GBR,LBN,97,89,8,Transit,21.0
2022-08-31,NLD,SAU,480,423,57,Transit,3.4
2022-08-31,JPN,POL,741,702,39,Tourist,11.0
2022-08-31,IND,ISR,163,128,35,Business,24.8
2022-09-01,JPN,DEU,448,356,92,Transit,27.7
2022-09-01,CAN,ESP,634,554,80,Family,5.1
2022-09-01,CAN,JOR,56,42,14,Tourist,25.9
2022-09-01,NLD,GBR,214,191,23,Transit,6.4
2022-09-01,CAN,ROU,574,534,40,Business,6.2
2022-09-01,AUS,ITA,458,395,63,Transit,26.3
2022-09-01,NLD,ESP,629,471,158,Tourist,6.7
2022-09-02,AUS,ESP,448,387,61,Family,27.7
2022-09-02,CHN,PRT,167,145,22,Tourist,9.0
2022-09-02,NLD,MDA,792,764,28,Tourist,23.3
2022-09-02,GBR,ESP,559,530,29,Family,4.9
2022-09-02,FRA,USA,553,477,76,Business,24.8
2022-09-02,JPN,MDA,317,281,36,Family,7.7
2022-09-03,FRA,ARE,684,602,82,Family,15.1
2022-09-03,AUS,THA,557,534,23,Business,15.1
2022-09-03,CAN,SAU,223,183,40,Transit,5.8
2022-09-03,JPN,ARE,204,169,35,Transit,3.9
2022-09-03,USA,ROU,675,559,116,Business,27.6
2022-09-03,DEU,GBR,420,352,68,Tourist,24.7
2022-09-03,AUS,POL,768,708,60,Tourist,21.8
2022-09-03,CHN,ROU,240,181,59,Business,14.3
2022-09-03,AUS,POL,752,709,43,Transit,7.0
2022-09-03,USA,SAU,271,213,58,Tourist,23.5
2022-09-03,NLD,DEU,456,415,41,Family,6.6
2022-09-03,JPN,ROU,313,303,10,Transit,11.3
2022-09-04,JPN,ARE,434,371,63,Business,13.6
2022-09-04,CAN,THA,211,163,48,Business,22.1
2022-09-04,CHN,ISR,372,322,50,Family,7.2
2022-09-04,USA,GBR,252,189,63,Business,21.1
2022-09-04,IND,GBR,28,25,3,Transit,15.4
2022-09-04,JPN,MDA,734,671,63,Business,17.2
2022-09-04,JPN,ARE,221,165,56,Transit,22.5
2022-09-05,USA,GRC,294,257,37,Tourist,5.0
2022-09-05,IND,UKR,735,674,61,Tourist,16.8
2022-09-05,DEU,FRA,145,114,31,Tourist,6.4
2022-09-05,JPN,RUS,136,112,24,Transit,26.6
2022-09-05,NLD,PRT,467,429,38,Tourist,4.8
2022-09-06,CAN,DEU,190,181,9,Business,27.4
2022-09-06,JPN,RUS,306,297,9,Business,14.3
2022-09-06,CAN,ISR,132,108,24,Tourist,3.7
2022-09-06,USA,DEU,342,269,73,Tourist,12.1
2022-09-06,AUS,SAU,374,355,19,Family,14.1
2022-09-06,CAN,ISR,627,470,157,Family,9.5
2022-09-07,GBR,JOR,117,100,17,Family,16.7
2022-09-07,JPN,ISR,25,24,1,Transit,13.1
2022-09-07,NLD,UKR,219,166,53,Business,8.3
2022-09-07,IND,TUR,528,396,132,Tourist,7.9
2022-09-07,JPN,POL,245,183,62,Transit,21.8
2022-09-07,FRA,DEU,197,181,16,Tourist,11.6
2022-09-07,IND,DEU,284,253,31,Transit,12.0
2022-09-07,AUS,PRT,710,537,173,Business,11.7
2022-09-07,CAN,EGY,356,338,18,Tourist,19.7
2022-09-07,CHN,SAU,484,441,43,Family,7.1
2022-09-08,NLD,THA,711,615,96,Business,9.0
2022-09-08,USA,RUS,451,338,113,Business,11.8
2022-09-08,DEU,JOR,334,308,26,Tourist,25.0
2022-09-08,CHN,RUS,525,475,50,Transit,9.6
2022-09-08,NLD,NLD,679,641,38,Transit,5.4
2022-09-08,AUS,RUS,170,160,10,Tourist,4.2
2022-09-08,JPN,TUR,734,550,184,Tourist,9.6
2022-09-08,DEU,POL,671,631,40,Tourist,5.6
2022-09-09,JPN,PRT,657,638,19,Tourist,17.2
2022-09-09,GBR,POL,633,554,79,Family,16.2
2022-09-09,JPN,JOR,147,110,37,Tourist,14.3
2022-09-09,USA,USA,454,377,77,Tourist,5.7
2022-09-09,GBR,ARE,68,53,15,Family,3.5
2022-09-09,CHN,SAU,122,91,31,Business,5.5
2022-09-09,DEU,MDA,292,247,45,Business,26.5
2022-09-09,JPN,FRA,652,494,158,Tourist,13.4
2022-09-10,IND,FRA,161,120,41,Family,25.4
2022-09-10,GBR,EGY,51,38,13,Tourist,14.4
2022-09-10,DEU,ROU,243,182,61,Tourist,21.2
2022-09-10,NLD,CYP,39,33,6,Transit,21.1
2022-09-10,CAN,SAU,542,505,37,Business,12.0
2022-09-10,IND,GRC,450,394,56,Tourist,25.2
2022-09-10,DEU,POL,605,544,61,Tourist,15.3
2022-09-11,JPN,JOR,565,423,142,Family,19.6
2022-09-11,NLD,EGY,528,498,30,Business,24.5
2022-09-11,CAN,GBR,484,370,114,Transit,14.2
2022-09-11,CHN,USA,261,210,51,Business,22.9
2022-09-11,JPN,NLD,622,600,22,Transit,21.2
2022-09-11,CAN,ARE,144,130,14,Family,9.7
2022-09-11,AUS,MDA,517,498,19,Transit,19.7
2022-09-11,CHN,SAU,134,115,19,Tourist,21.6
2022-09-11,NLD,ROU,76,70,6,Transit,27.9
2022-09-12,GBR,ARE,606,570,36,Business,5.5
2022-09-12,NLD,NLD,792,748,44,Business,17.2
2022-09-12,CHN,UKR,47,46,1,Tourist,9.7
2022-09-12,DEU,ARE,169,149,20,Business,5.5
2022-09-12,AUS,UKR,616,471,145,Business,13.2
2022-09-12,NLD,GRC,173,159,14,Transit,6.8
2022-09-13,NLD,LBN,66,55,11,Business,26.2
2022-09-13,CAN,CYP,780,733,47,Tourist,22.7
2022-09-13,GBR,EGY,510,486,24,Family,15.0
2022-09-13,DEU,DEU,582,457,125,Business,4.0
2022-09-13,JPN,PRT,102,89,13,Business,9.7
2022-09-13,USA,ITA,559,481,78,Tourist,26.7
2022-09-13,AUS,ITA,121,106,15,Transit,8.6
2022-09-13,CHN,JOR,584,438,146,Business,11.0
2022-09-13,IND,TUR,309,298,11,Tourist,7.7
2022-09-13,GBR,GBR,765,591,174,Family,14.3
2022-09-14,DEU,ROU,271,233,38,Tourist,10.3
2022-09-14,GBR,ESP,660,495,165,Family,27.5
2022-09-14,USA,USA,171,163,8,Family,24.1
2022-09-14,GBR,NLD,296,222,74,Tourist,18.3
2022-09-14,IND,MDA,33,27,6,Transit,3.6
2022-09-15,AUS,LBN,785,588,197,Family,5.6
2022-09-15,DEU,CYP,440,399,41,Family,16.4
2022-09-15,GBR,FRA,126,96,30,Transit,14.8
2022-09-15,CHN,LBN,139,115,24,Tourist,17.3
2022-09-15,NLD,TUR,217,192,25,Business,11.8
2022-09-15,JPN,DEU,765,711,54,Family,13.3
2022-09-15,CAN,ROU,692,639,53,Tourist,6.6
2022-09-15,JPN,JOR,655,537,118,Transit,24.8
2022-09-15,NLD,ISR,315,275,40,Business,26.5
2022-09-15,DEU,POL,447,422,25,Tourist,4.6
2022-09-15,IND,UKR,435,400,35,Business,13.4
2022-09-15,GBR,ARE,41,39,2,Tourist,22.3
2022-09-15,IND,MDA,665,620,45,Family,8.1
2022-09-16,JPN,ARE,625,518,107,Business,23.0
2022-09-16,GBR,POL,418,352,66,Transit,5.1
2022-09-16,CAN,GRC,424,394,30,Family,22.5
2022-09-16,JPN,NLD,413,314,99,Transit,18.9
2022-09-16,CAN,FRA,694,576,118,Transit,12.6
2022-09-16,JPN,PRT,70,52,18,Business,21.0
2022-09-16,AUS,TUR,697,568,129,Business,18.2
2022-09-16,CHN,PRT,627,525,102,Family,3.3
2022-09-16,FRA,RUS,145,123,22,Business,27.7
2022-09-16,FRA,JOR,92,80,12,Business,11.4
2022-09-16,AUS,FRA,255,222,33,Family,23.6
2022-09-17,CHN,LBN,681,653,28,Tourist,24.0
2022-09-17,IND,TUR,170,157,13,Transit,11.4
2022-09-17,GBR,EGY,704,663,41,Business,26.7
2022-09-17,DEU,CYP,197,167,30,Transit,23.6
2022-09-18,JPN,USA,100,75,25,Transit,11.2
2022-09-18,NLD,FRA,352,335,17,Family,13.6
2022-09-18,AUS,CYP,364,323,41,Tourist,10.8
2022-09-18,GBR,JOR,133,119,14,Business,26.2
2022-09-18,GBR,ESP,764,695,69,Transit,15.4
2022-09-18,GBR,FRA,116,97,19,Business,19.3
2022-09-18,IND,ROU,688,588,100,Family,24.9
2022-09-18,IND,CYP,214,174,40,Transit,13.4
2022-09-18,NLD,ARE,527,395,132,Transit,10.6
2022-09-18,AUS,SAU,799,653,146,Tourist,7.7
2022-09-18,CHN,ESP,711,666,45,Tourist,13.5
2022-09-19,CAN,EGY,710,603,107,Business,18.2
2022-09-19,AUS,SAU,765,662,103,Family,17.5
2022-09-19,AUS,MDA,706,529,177,Tourist,19.2
2022-09-20,DEU,GBR,640,534,106,Business,22.9
2022-09-20,FRA,SAU,613,594,19,Tourist,9.2
2022-09-20,NLD,MDA,176,132,44,Tourist,12.4
2022-09-20,GBR,ITA,290,261,29,Transit,15.2
2022-09-20,DEU,ARE,295,279,16,Transit,23.7
2022-09-20,CHN,ROU,23,21,2,Family,25.4
2022-09-21,FRA,ROU,274,206,68,Tourist,17.4
2022-09-21,AUS,GRC,522,448,74,Business,22.2
2022-09-21,NLD,MDA,369,276,93,Family,16.8
2022-09-21,JPN,MDA,766,616,150,Family,4.2
2022-09-21,FRA,ITA,302,265,37,Business,4.5
2022-09-22,JPN,EGY,683,580,103,Business,5.3
2022-09-22,DEU,ITA,705,613,92,Tourist,5.2
2022-09-22,DEU,PRT,378,341,37,Family,16.5
2022-09-22,JPN,SAU,309,267,42,Family,4.5
2022-09-22,USA,PRT,778,668,110,Business,27.5
2022-09-22,USA,JOR,125,100,25,Transit,3.4
2022-09-22,DEU,USA,175,137,38,Tourist,20.5
2022-09-22,AUS,GRC,671,503,168,Transit,18.6
2022-09-22,AUS,UKR,309,287,22,Business,14.1
2022-09-22,DEU,GBR,91,68,23,Business,4.8
2022-09-22,CHN,CYP,725,648,77,Tourist,13.2
2022-09-22,USA,POL,250,235,15,Family,3.8
2022-09-23,IND,ESP,776,689,87,Tourist,17.2
2022-09-23,IND,ARE,97,93,4,Family,18.6
2022-09-23,NLD,RUS,615,461,154,Family,9.5
2022-09-24,IND,EGY,469,430,39,Family,5.7
2022-09-24,USA,ROU,750,728,22,Transit,25.3
2022-09-24,USA,ROU,552,414,138,Family,14.6
2022-09-24,GBR,CYP,110,89,21,Business,6.0
2022-09-24,CAN,ISR,151,137,14,Business,6.7
2022-09-24,NLD,ISR,682,590,92,Business,4.6
2022-09-24,AUS,TUR,696,522,174,Family,21.4
2022-09-24,AUS,POL,562,461,101,Family,6.6
2022-09-25,CAN,PRT,303,296,7,Family,14.6
2022-09-25,JPN,THA,351,331,20,Family,26.6
2022-09-25,CHN,CYP,35,33,2,Transit,7.1
2022-09-25,USA,ARE,328,308,20,Family,27.5
2022-09-26,FRA,EGY,287,274,13,Transit,16.7
2022-09-26,FRA,ESP,684,607,77,Business,27.1
2022-09-26,AUS,EGY,533,484,49,Transit,12.1
2022-09-26,FRA,ROU,316,254,62,Family,4.7
2022-09-26,FRA,USA,478,415,63,Transit,22.7
2022-09-26,JPN,DEU,111,98,13,Family,24.6
2022-09-26,NLD,ESP,238,218,20,Business,6.8
2022-09-26,JPN,FRA,685,671,14,Tourist,22.7
2022-09-27,AUS,PRT,756,567,189,Transit,25.6
2022-09-27,IND,RUS,523,505,18,Business,13.3
2022-09-27,IND,SAU,191,143,48,Business,14.4
2022-09-28,IND,JOR,430,398,32,Family,13.4
2022-09-28,FRA,DEU,779,763,16,Business,8.4
2022-09-28,GBR,CYP,596,584,12,Transit,23.9
2022-09-28,GBR,GBR,94,82,12,Transit,21.1
2022-09-28,DEU,CYP,577,525,52,Transit,24.7
2022-09-28,AUS,USA,81,75,6,Tourist,6.9
2022-09-28,NLD,UKR,527,516,11,Family,18.4
2022-09-28,GBR,USA,81,64,17,Business,17.9
2022-09-28,FRA,THA,763,733,30,Transit,13.7
2022-09-28,GBR,SAU,115,107,8,Transit,14.3
2022-09-28,USA,RUS,681,575,106,Family,6.6
2022-09-28,IND,FRA,280,230,50,Family,17.1
2022-09-28,CAN,ARE,465,366,99,Transit,18.0
2022-09-29,NLD,USA,602,451,151,Family,3.1
2022-09-29,USA,USA,236,228,8,Family,9.8
2022-09-29,CHN,UKR,186,158,28,Business,7.5
2022-09-29,JPN,ESP,438,389,49,Business,17.4
2022-09-29,FRA,TUR,605,453,152,Tourist,23.1
2022-09-29,CHN,CYP,705,528,177,Tourist,13.1
2022-09-29,DEU,EGY,251,195,56,Family,26.7
2022-09-30,AUS,TUR,545,420,125,Transit,7.8
2022-09-30,GBR,ISR,56,48,8,Family,21.2
2022-09-30,GBR,PRT,282,223,59,Business,11.7
2022-10-01,IND,EGY,779,584,195,Business,16.8
2022-10-01,GBR,ARE,612,596,16,Transit,8.7
2022-10-01,DEU,EGY,130,118,12,Business,13.9
2022-10-01,NLD,NLD,247,208,39,Family,7.4
2022-10-01,AUS,USA,514,414,100,Transit,15.6
2022-10-01,CHN,CYP,792,756,36,Business,3.9
2022-10-02,JPN,UKR,338,327,11,Transit,25.6
2022-10-02,NLD,GRC,129,117,12,Business,16.9
2022-10-02,CHN,ITA,107,93,14,Business,27.2
2022-10-02,FRA,JOR,170,161,9,Business,26.5
2022-10-02,AUS,GRC,283,255,28,Family,17.6
2022-10-02,GBR,NLD,86,64,22,Business,3.5
2022-10-02,CAN,EGY,275,265,10,Tourist,21.9
2022-10-02,FRA,ISR,579,470,109,Tourist,16.7
2022-10-02,CHN,ESP,461,422,39,Transit,4.9
2022-10-02,FRA,RUS,521,415,106,Family,16.2
2022-10-03,JPN,EGY,473,354,119,Tourist,26.1
2022-10-03,JPN,RUS,90,76,14,Tourist,18.6
2022-10-03,IND,NLD,709,604,105,Business,15.8
2022-10-03,CHN,RUS,60,50,10,Transit,8.7
2022-10-03,USA,ARE,122,107,15,Tourist,22.3
2022-10-03,JPN,SAU,697,678,19,Transit,5.6
2022-10-04,NLD,JOR,126,113,13,Transit,3.8
2022-10-04,DEU,POL,503,417,86,Business,27.3
2022-10-04,USA,LBN,310,232,78,Tourist,25.4
2022-10-04,AUS,EGY,276,267,9,Business,25.6
2022-10-05,NLD,SAU,476,444,32,Tourist,17.7
2022-10-05,DEU,ARE,421,364,57,Business,24.5
2022-10-05,GBR,UKR,684,643,41,Transit,3.9
2022-10-05,DEU,FRA,554,524,30,Business,5.8
2022-10-06,NLD,RUS,324,243,81,Business,11.3
2022-10-06,NLD,FRA,600,537,63,Transit,9.4
2022-10-06,GBR,ROU,695,645,50,Business,21.9
2022-10-06,FRA,CYP,601,450,151,Business,19.1
2022-10-06,IND,ARE,710,654,56,Family,10.6
2022-10-06,USA,FRA,323,307,16,Business,22.5
2022-10-06,FRA,USA,649,541,108,Tourist,12.3
2022-10-07,CHN,ITA,388,331,57,Tourist,25.1
2022-10-07,CAN,ROU,261,198,63,Tourist,21.6
2022-10-07,IND,ISR,619,530,89,Transit,19.2
2022-10-07,DEU,TUR,262,242,20,Transit,15.4
2022-10-07,CAN,ISR,589,446,143,Tourist,3.7
2022-10-07,DEU,POL,223,195,28,Transit,10.9
2022-10-07,GBR,RUS,648,510,138,Transit,21.3
2022-10-07,CAN,GRC,554,460,94,Business,3.7
2022-10-07,FRA,JOR,171,140,31,Business,3.2
2022-10-07,FRA,ROU,787,688,99,Tourist,7.0
2022-10-08,CAN,EGY,51,48,3,Family,27.4
2022-10-08,NLD,JOR,741,602,139,Business,7.5
2022-10-08,IND,MDA,595,446,149,Family,20.8
2022-10-08,NLD,ROU,769,709,60,Business,17.0
2022-10-08,NLD,ESP,567,524,43,Tourist,19.8
2022-10-08,NLD,LBN,148,145,3,Business,16.9
2022-10-08,NLD,ITA,478,446,32,Transit,21.7
2022-10-08,GBR,USA,298,266,32,Business,16.9
2022-10-08,CHN,SAU,156,132,24,Business,8.8
2022-10-08,CHN,USA,694,649,45,Family,9.1
2022-10-08,CHN,MDA,421,320,101,Tourist,14.8
2022-10-08,AUS,RUS,80,66,14,Family,20.7
2022-10-09,FRA,RUS,490,477,13,Tourist,6.7
2022-10-09,CAN,NLD,112,103,9,Family,4.4
2022-10-09,FRA,ITA,450,406,44,Tourist,8.8
2022-10-10,FRA,MDA,165,151,14,Tourist,3.8
2022-10-10,GBR,CYP,104,86,18,Tourist,4.8
2022-10-10,AUS,ITA,96,80,16,Family,5.5
2022-10-11,CAN,USA,47,44,3,Business,6.6
2022-10-11,USA,ESP,425,404,21,Family,14.7
2022-10-11,FRA,SAU,294,246,48,Transit,6.4
2022-10-11,CAN,CYP,328,246,82,Tourist,16.1
2022-10-11,USA,UKR,767,575,192,Tourist,18.2
2022-10-11,USA,TUR,131,111,20,Business,21.2
2022-10-11,NLD,GBR,359,269,90,Transit,10.3
2022-10-11,CAN,ITA,454,356,98,Business,6.6
2022-10-11,DEU,ROU,605,553,52,Family,11.3
2022-10-11,CAN,NLD,655,491,164,Family,7.7
2022-10-12,CHN,ROU,476,408,68,Transit,8.7
2022-10-12,CAN,ARE,407,367,40,Family,6.2
2022-10-12,CAN,RUS,616,594,22,Family,22.3
2022-10-13,JPN,EGY,581,514,67,Transit,12.5
2022-10-13,AUS,SAU,484,462,22,Transit,24.9
2022-10-13,JPN,ARE,539,404,135,Tourist,8.7
2022-10-13,NLD,USA,381,323,58,Transit,5.4
2022-10-13,IND,SAU,168,150,18,Business,19.4
2022-10-13,USA,EGY,438,408,30,Business,3.8
2022-10-13,FRA,POL,143,107,36,Transit,3.0
2022-10-13,DEU,CYP,204,193,11,Tourist,11.3
2022-10-13,JPN,NLD,736,552,184,Tourist,18.1
2022-10-13,CAN,ISR,684,637,47,Family,18.8
2022-10-14,FRA,EGY,497,424,73,Tourist,21.8
2022-10-14,FRA,POL,511,472,39,Business,12.6
2022-10-14,JPN,NLD,250,218,32,Family,6.7
2022-10-14,JPN,ITA,792,650,142,Family,13.7
2022-10-15,FRA,JOR,221,165,56,Family,23.3
2022-10-15,GBR,ITA,400,384,16,Transit,7.8
2022-10-15,FRA,GBR,385,325,60,Tourist,15.7
2022-10-15,JPN,PRT,239,189,50,Transit,19.9
2022-10-15,IND,PRT,347,287,60,Transit,16.2
2022-10-15,JPN,NLD,519,461,58,Family,21.5
2022-10-15,NLD,GRC,583,523,60,Tourist,23.5
