date,origin_country,destination_id,route,flights_count,seat_capacity,load_factor,avg_airfare,airline
2023-03-20,CHN,FRA,CHN-FRA,1,160.0,0.8052,411.29,TK
2023-03-20,NLD,ESP,NLD-ESP,5,760.0,0.7726,631.53,QR
2023-03-20,CAN,TUR,CAN-TUR,11,1617.0,0.5531,553.02,QR
2023-03-20,NLD,ITA,NLD-ITA,2,330.0,0.729,292.97,KL
2023-03-21,NLD,ISR,NLD-ISR,8,1136.0,0.6651,283.78,DL
2023-03-21,DEU,ESP,DEU-ESP,9,1521.0,0.8001,194.55,BA
2023-03-21,CAN,RUS,CAN-RUS,5,950.0,0.74,466.57,BA
2023-03-21,FRA,SAU,FRA-SAU,9,1764.0,0.4798,641.71,TK
2023-03-21,CAN,SAU,CAN-SAU,6,1104.0,0.7173,433.8,AA
2023-03-21,IND,ARE,IND-ARE,3,447.0,0.8555,234.11,QR
2023-03-21,IND,CYP,IND-CYP,6,1152.0,0.791,487.66,UA
2023-03-21,FRA,FRA,FRA-FRA,5,705.0,0.6478,454.2,LH
2023-03-21,USA,ITA,USA-ITA,3,480.0,0.6755,476.41,TK
2023-03-21,CHN,ROU,CHN-ROU,11,1716.0,0.6493,521.92,AA
2023-03-21,CAN,CYP,CAN-CYP,5,750.0,0.5774,588.5,KL
2023-03-21,GBR,ISR,GBR-ISR,4,720.0,0.6354,249.41,EK
2023-03-21,FRA,JOR,FRA-JOR,2,288.0,0.8036,511.28,EK
2023-03-21,JPN,TUR,JPN-TUR,11,1969.0,0.7234,534.82,EK
2023-03-21,USA,JOR,USA-JOR,8,1256.0,0.4884,287.0,AA
2023-03-21,CAN,ITA,CAN-ITA,5,975.0,0.95,243.35,DL
2023-03-21,CAN,DEU,CAN-DEU,10,1830.0,0.8915,191.45,UA
2023-03-21,NLD,ESP,NLD-ESP,6,1086.0,0.5376,523.36,DL
2023-03-21,FRA,TUR,FRA-TUR,11,1826.0,0.5633,241.35,LH
2023-03-21,USA,MDA,USA-MDA,8,1440.0,0.728,405.62,QR
2023-03-21,IND,JOR,IND-JOR,2,324.0,0.5274,279.61,AF
2023-03-21,NLD,UKR,NLD-UKR,9,1575.0,0.778,420.86,BA
2023-03-21,IND,ISR,IND-ISR,4,692.0,0.7023,605.49,LH
2023-03-21,CHN,TUR,CHN-TUR,10,1700.0,0.5847,430.62,DL
2023-03-21,GBR,GBR,GBR-GBR,11,1936.0,0.7869,639.72,EK
2023-03-21,NLD,USA,NLD-USA,2,358.0,0.7163,269.08,UA
2023-03-22,NLD,ARE,NLD-ARE,6,1134.0,0.5367,291.96,UA
2023-03-22,USA,UKR,USA-UKR,7,1120.0,0.7348,434.95,AA
2023-03-22,NLD,USA,NLD-USA,10,1990.0,0.5439,255.7,AA
2023-03-22,CHN,ROU,CHN-ROU,10,1410.0,0.7122,651.01,LH
2023-03-22,NLD,CYP,NLD-CYP,6,1050.0,0.6548,324.82,UA
2023-03-22,IND,SAU,IND-SAU,2,312.0,0.5584,284.41,AF
2023-03-22,CAN,ITA,CAN-ITA,5,860.0,0.8308,257.23,BA
2023-03-22,GBR,GBR,GBR-GBR,9,1314.0,0.5589,594.75,LH
2023-03-22,CHN,CYP,CHN-CYP,4,572.0,0.635,310.92,UA
2023-03-22,JPN,FRA,JPN-FRA,2,368.0,0.618,477.83,DL
2023-03-22,USA,MDA,USA-MDA,2,354.0,0.6629,410.94,EK
2023-03-22,AUS,ISR,AUS-ISR,11,2013.0,0.45,380.1,AF
2023-03-23,DEU,MDA,DEU-MDA,4,784.0,0.8747,557.64,QR
2023-03-23,AUS,ARE,AUS-ARE,6,1128.0,0.7956,540.77,LH
2023-03-23,CAN,ARE,CAN-ARE,5,770.0,0.7471,332.72,EK
2023-03-23,AUS,DEU,AUS-DEU,7,1337.0,0.5544,323.48,QR
2023-03-23,GBR,UKR,GBR-UKR,9,1602.0,0.6836,360.89,TK
2023-03-23,IND,EGY,IND-EGY,7,1267.0,0.524,252.12,AA
2023-03-23,USA,GBR,USA-GBR,7,1358.0,0.6328,529.35,LH
2023-03-23,FRA,JOR,FRA-JOR,5,705.0,0.9232,521.94,UA
2023-03-24,NLD,EGY,NLD-EGY,6,1068.0,0.6023,592.55,UA
2023-03-24,FRA,EGY,FRA-EGY,7,1008.0,0.6864,491.75,AA
2023-03-24,CHN,ROU,CHN-ROU,10,1500.0,0.6952,615.77,DL
2023-03-24,IND,GRC,IND-GRC,4,676.0,0.9039,348.49,AA
2023-03-24,CHN,ESP,CHN-ESP,10,1920.0,0.7469,400.31,QR
2023-03-24,IND,LBN,IND-LBN,5,975.0,0.6437,231.52,LH
2023-03-24,CAN,TUR,CAN-TUR,10,1770.0,0.5942,493.16,UA
2023-03-24,GBR,JOR,GBR-JOR,7,1379.0,0.4875,396.67,BA
2023-03-24,NLD,POL,NLD-POL,10,1580.0,0.7611,247.89,BA
2023-03-24,DEU,USA,DEU-USA,10,1890.0,0.4776,262.55,QR
2023-03-24,CAN,ESP,CAN-ESP,3,516.0,0.7203,263.49,AF
2023-03-24,NLD,THA,NLD-THA,9,1656.0,0.7316,485.66,AF
2023-03-24,JPN,POL,JPN-POL,3,594.0,0.5447,447.98,EK
2023-03-24,FRA,ARE,FRA-ARE,8,1400.0,0.755,674.49,DL
2023-03-24,GBR,GRC,GBR-GRC,9,1359.0,0.45,619.42,BA
2023-03-24,AUS,CYP,AUS-CYP,3,522.0,0.8066,631.7,LH
2023-03-24,JPN,TUR,JPN-TUR,4,752.0,0.5051,474.0,AF
2023-03-24,DEU,GBR,DEU-GBR,6,1158.0,0.8497,233.98,DL
2023-03-24,FRA,EGY,FRA-EGY,2,356.0,0.6763,497.21,DL
2023-03-24,USA,MDA,USA-MDA,6,972.0,0.5683,443.11,LH
2023-03-24,NLD,TUR,NLD-TUR,9,1602.0,0.7887,320.25,AA
2023-03-24,CAN,EGY,CAN-EGY,7,1057.0,0.5199,217.53,TK
2023-03-24,CAN,ARE,CAN-ARE,7,1330.0,0.6177,338.48,EK
2023-03-25,NLD,ARE,NLD-ARE,4,788.0,0.8678,299.57,LH
2023-03-25,NLD,DEU,NLD-DEU,9,1782.0,0.7541,498.07,LH
2023-03-25,IND,NLD,IND-NLD,6,984.0,0.5006,423.91,AF
2023-03-25,NLD,MDA,NLD-MDA,2,338.0,0.5793,228.94,TK
2023-03-25,NLD,GBR,NLD-GBR,2,334.0,0.8635,360.54,BA
2023-03-25,DEU,RUS,DEU-RUS,3,432.0,0.6202,234.63,UA
2023-03-25,CHN,GRC,CHN-GRC,10,1870.0,0.5882,309.66,LH
2023-03-25,AUS,MDA,AUS-MDA,6,1104.0,0.6285,242.33,BA
2023-03-25,CAN,ROU,CAN-ROU,7,1393.0,0.6116,533.8,AA
2023-03-25,FRA,USA,FRA-USA,11,1782.0,0.6838,238.06,QR
2023-03-25,CHN,CYP,CHN-CYP,9,1548.0,0.6507,359.49,AA
2023-03-25,JPN,LBN,JPN-LBN,6,996.0,0.8549,494.59,AA
2023-03-25,FRA,ARE,FRA-ARE,10,1600.0,0.7094,579.5,EK
2023-03-25,AUS,POL,AUS-POL,4,684.0,0.686,372.51,BA
2023-03-25,IND,ARE,IND-ARE,5,710.0,0.95,247.38,TK
2023-03-25,GBR,USA,GBR-USA,1,157.0,0.7528,210.72,EK
2023-03-25,AUS,JOR,AUS-JOR,8,1136.0,0.5921,371.54,DL
2023-03-25,CAN,GBR,CAN-GBR,4,792.0,0.4706,230.79,DL
2023-03-25,CHN,UKR,CHN-UKR,6,1134.0,0.785,222.48,EK
2023-03-25,USA,NLD,USA-NLD,6,1038.0,0.45,540.16,AF
2023-03-25,FRA,SAU,FRA-SAU,10,1750.0,0.5401,570.63,DL
2023-03-25,CAN,ISR,CAN-ISR,3,438.0,0.8778,216.88,DL
2023-03-25,GBR,THA,GBR-THA,8,1536.0,0.8548,427.31,AA
2023-03-25,DEU,EGY,DEU-EGY,3,576.0,0.6311,410.57,AA
2023-03-25,CHN,DEU,CHN-DEU,5,855.0,0.6553,554.83,DL
2023-03-25,NLD,POL,NLD-POL,7,1001.0,0.7326,217.69,QR
2023-03-26,JPN,LBN,JPN-LBN,2,302.0,0.7529,493.43,AF
2023-03-26,GBR,ITA,GBR-ITA,5,835.0,0.8021,230.54,UA
2023-03-26,IND,UKR,IND-UKR,4,780.0,0.4522,343.4,UA
2023-03-26,FRA,ROU,FRA-ROU,9,1314.0,0.6075,436.64,TK
2023-03-26,AUS,MDA,AUS-MDA,11,2046.0,0.6939,248.5,EK
2023-03-26,FRA,CYP,FRA-CYP,9,1728.0,0.6029,527.59,AA
2023-03-26,NLD,PRT,NLD-PRT,6,1158.0,0.7759,307.31,EK
2023-03-26,USA,MDA,USA-MDA,7,1246.0,0.95,423.74,UA
2023-03-26,USA,FRA,USA-FRA,6,1188.0,0.7186,265.7,AA
2023-03-26,FRA,MDA,FRA-MDA,4,588.0,0.45,224.78,DL
2023-03-26,CHN,JOR,CHN-JOR,5,740.0,0.582,414.09,EK
2023-03-26,NLD,GBR,NLD-GBR,7,1232.0,0.5598,323.34,QR
2023-03-26,NLD,ESP,NLD-ESP,2,370.0,0.8974,544.39,AA
2023-03-26,AUS,FRA,AUS-FRA,2,374.0,0.4753,503.11,AA
2023-03-26,FRA,THA,FRA-THA,8,1320.0,0.6385,369.18,QR
2023-03-26,CHN,CYP,CHN-CYP,9,1512.0,0.804,309.24,UA
2023-03-26,USA,RUS,USA-RUS,5,800.0,0.7177,632.72,BA
2023-03-26,AUS,CYP,AUS-CYP,5,965.0,0.7992,532.35,LH
2023-03-26,CHN,PRT,CHN-PRT,8,1400.0,0.473,524.85,TK
2023-03-26,GBR,ITA,GBR-ITA,10,1510.0,0.5639,259.55,EK
2023-03-26,CHN,ARE,CHN-ARE,9,1521.0,0.6265,582.2,DL
2023-03-27,FRA,LBN,FRA-LBN,7,1372.0,0.629,426.99,EK
2023-03-27,JPN,USA,JPN-USA,7,1120.0,0.95,397.91,QR
2023-03-27,JPN,USA,JPN-USA,5,790.0,0.6722,446.16,DL
2023-03-27,NLD,LBN,NLD-LBN,9,1593.0,0.928,518.15,EK
2023-03-27,GBR,JOR,GBR-JOR,1,187.0,0.7091,406.86,AA
2023-03-27,GBR,GBR,GBR-GBR,6,852.0,0.5932,540.36,QR
2023-03-27,CAN,PRT,CAN-PRT,9,1530.0,0.6333,187.1,KL
2023-03-27,IND,USA,IND-USA,11,2057.0,0.45,476.22,AF
2023-03-27,FRA,MDA,FRA-MDA,9,1683.0,0.95,226.1,EK
2023-03-27,CAN,PRT,CAN-PRT,6,1080.0,0.5899,189.26,AA
2023-03-27,USA,GRC,USA-GRC,7,1190.0,0.7848,441.57,DL
2023-03-27,USA,ROU,USA-ROU,1,147.0,0.8755,430.77,AF
2023-03-27,GBR,RUS,GBR-RUS,5,745.0,0.4581,567.68,AF
2023-03-27,GBR,ROU,GBR-ROU,6,1158.0,0.45,363.78,EK
2023-03-27,GBR,TUR,GBR-TUR,4,688.0,0.8528,306.81,BA
2023-03-27,USA,ROU,USA-ROU,2,330.0,0.6323,529.43,BA
2023-03-27,CAN,FRA,CAN-FRA,5,920.0,0.6469,661.45,EK
2023-03-27,USA,LBN,USA-LBN,11,2068.0,0.7246,440.67,AA
2023-03-27,AUS,GBR,AUS-GBR,4,704.0,0.721,432.88,AF
2023-03-27,AUS,THA,AUS-THA,8,1560.0,0.7048,436.71,UA
2023-03-27,USA,TUR,USA-TUR,5,900.0,0.6338,181.21,KL
2023-03-27,JPN,EGY,JPN-EGY,7,1260.0,0.7116,480.48,AA
2023-03-27,CAN,ROU,CAN-ROU,9,1368.0,0.8615,624.15,LH
2023-03-27,CHN,CYP,CHN-CYP,3,504.0,0.6541,306.39,KL
2023-03-27,USA,GBR,USA-GBR,3,561.0,0.6235,578.26,AF
2023-03-27,JPN,THA,JPN-THA,6,1026.0,0.593,567.65,LH
2023-03-28,NLD,POL,NLD-POL,4,680.0,0.45,192.06,UA
2023-03-28,JPN,RUS,JPN-RUS,5,790.0,0.7048,198.6,TK
2023-03-28,GBR,DEU,GBR-DEU,2,286.0,0.7436,600.24,BA
2023-03-28,FRA,DEU,FRA-DEU,6,870.0,0.5133,326.9,EK
2023-03-28,USA,NLD,USA-NLD,3,423.0,0.6314,657.05,KL
2023-03-28,DEU,PRT,DEU-PRT,10,1750.0,0.45,270.84,KL
2023-03-28,CHN,CYP,CHN-CYP,4,784.0,0.7047,318.92,BA
2023-03-28,DEU,LBN,DEU-LBN,6,1146.0,0.8917,373.43,KL
2023-03-28,USA,NLD,USA-NLD,7,1162.0,0.4861,626.87,EK
2023-03-28,CAN,ISR,CAN-ISR,6,1152.0,0.5532,214.0,AF
2023-03-28,AUS,POL,AUS-POL,8,1312.0,0.5373,363.98,UA
2023-03-28,GBR,PRT,GBR-PRT,9,1278.0,0.7366,405.12,BA
2023-03-28,DEU,ISR,DEU-ISR,3,501.0,0.7949,535.13,TK
2023-03-28,CAN,RUS,CAN-RUS,6,1092.0,0.9254,502.2,AF
2023-03-28,GBR,DEU,GBR-DEU,11,1727.0,0.8515,540.48,TK
2023-03-28,USA,EGY,USA-EGY,4,788.0,0.8162,636.16,KL
2023-03-28,USA,ROU,USA-ROU,4,788.0,0.5655,527.93,QR
2023-03-28,GBR,GBR,GBR-GBR,5,845.0,0.526,589.84,UA
2023-03-28,CAN,PRT,CAN-PRT,8,1416.0,0.45,220.92,QR
2023-03-28,CHN,USA,CHN-USA,4,664.0,0.7807,604.47,EK
2023-03-28,CAN,CYP,CAN-CYP,2,336.0,0.9107,515.29,QR
2023-03-28,FRA,CYP,FRA-CYP,2,308.0,0.7148,540.16,EK
2023-03-28,DEU,JOR,DEU-JOR,9,1611.0,0.5425,605.41,AF
2023-03-28,AUS,FRA,AUS-FRA,5,760.0,0.6165,434.72,UA
2023-03-28,DEU,USA,DEU-USA,10,1810.0,0.9134,269.16,DL
2023-03-28,FRA,DEU,FRA-DEU,11,1573.0,0.6283,336.98,EK
2023-03-28,AUS,GBR,AUS-GBR,6,1092.0,0.6855,376.03,QR
2023-03-29,CHN,LBN,CHN-LBN,6,1176.0,0.7839,415.1,BA
2023-03-29,CHN,MDA,CHN-MDA,1,163.0,0.6122,285.6,BA
2023-03-29,DEU,ARE,DEU-ARE,10,1750.0,0.7261,570.02,TK
2023-03-29,GBR,PRT,GBR-PRT,6,1086.0,0.8479,351.33,AA
2023-03-29,DEU,FRA,DEU-FRA,5,855.0,0.6038,435.78,UA
2023-03-29,AUS,MDA,AUS-MDA,6,966.0,0.7013,266.89,LH
2023-03-29,GBR,MDA,GBR-MDA,4,632.0,0.4796,527.5,AF
2023-03-29,DEU,ESP,DEU-ESP,1,155.0,0.5844,239.86,TK
2023-03-29,NLD,USA,NLD-USA,6,1152.0,0.605,282.75,QR
2023-03-29,CHN,SAU,CHN-SAU,10,1470.0,0.8125,438.21,LH
2023-03-29,CAN,ARE,CAN-ARE,4,796.0,0.5836,368.71,UA
2023-03-29,JPN,NLD,JPN-NLD,3,531.0,0.494,326.97,QR
2023-03-29,JPN,FRA,JPN-FRA,4,644.0,0.5803,582.08,TK
2023-03-29,IND,CYP,IND-CYP,7,1246.0,0.4924,514.41,AF
2023-03-29,JPN,GRC,JPN-GRC,9,1782.0,0.5665,466.73,BA
2023-03-29,AUS,ITA,AUS-ITA,8,1272.0,0.45,449.5,AF
2023-03-29,CHN,THA,CHN-THA,3,546.0,0.8565,468.05,TK
2023-03-29,CHN,RUS,CHN-RUS,6,960.0,0.6243,318.59,AA
2023-03-29,USA,GRC,USA-GRC,11,1947.0,0.7877,485.93,KL
2023-03-29,FRA,ISR,FRA-ISR,2,332.0,0.9347,312.94,QR
2023-03-29,AUS,ARE,AUS-ARE,8,1328.0,0.45,670.27,QR
2023-03-29,DEU,ISR,DEU-ISR,9,1593.0,0.6694,517.36,KL
2023-03-29,JPN,TUR,JPN-TUR,10,1630.0,0.5545,627.68,AF
2023-03-29,IND,EGY,IND-EGY,3,591.0,0.8057,234.62,TK
2023-03-29,DEU,USA,DEU-USA,2,324.0,0.593,306.88,BA
2023-03-29,FRA,GBR,FRA-GBR,10,1880.0,0.6073,525.79,DL
2023-03-29,CHN,RUS,CHN-RUS,4,776.0,0.7633,315.47,AF
2023-03-30,JPN,ESP,JPN-ESP,11,2068.0,0.7386,210.82,DL
2023-03-30,DEU,CYP,DEU-CYP,11,1771.0,0.7126,421.22,TK
2023-03-30,AUS,JOR,AUS-JOR,5,735.0,0.8409,338.63,AF
2023-03-30,USA,ESP,USA-ESP,1,144.0,0.95,471.8,AF
2023-03-30,JPN,POL,JPN-POL,6,1152.0,0.6532,503.92,AA
2023-03-30,CAN,GRC,CAN-GRC,9,1368.0,0.9025,443.6,QR
2023-03-30,CAN,FRA,CAN-FRA,5,855.0,0.45,499.6,UA
2023-03-30,NLD,GBR,NLD-GBR,5,990.0,0.867,367.32,KL
2023-03-30,AUS,FRA,AUS-FRA,2,314.0,0.6657,443.41,LH
2023-03-30,GBR,GRC,GBR-GRC,2,314.0,0.5931,616.03,TK
2023-03-30,GBR,RUS,GBR-RUS,7,1204.0,0.7496,449.2,KL
2023-03-30,FRA,PRT,FRA-PRT,5,925.0,0.6649,608.47,LH
2023-03-30,USA,LBN,USA-LBN,8,1288.0,0.8477,405.03,AA
2023-03-30,CAN,JOR,CAN-JOR,2,364.0,0.45,361.8,TK
2023-03-30,CAN,DEU,CAN-DEU,7,1127.0,0.7067,211.33,TK
2023-03-30,IND,ISR,IND-ISR,6,936.0,0.7357,517.73,BA
2023-03-30,DEU,RUS,DEU-RUS,2,296.0,0.45,221.54,LH
2023-03-31,AUS,ISR,AUS-ISR,6,996.0,0.7069,403.23,DL
2023-03-31,IND,THA,IND-THA,10,1840.0,0.7863,384.65,LH
2023-03-31,JPN,MDA,JPN-MDA,1,145.0,0.7813,361.05,BA
2023-03-31,CHN,MDA,CHN-MDA,8,1576.0,0.7474,321.62,DL
2023-03-31,USA,LBN,USA-LBN,11,1837.0,0.5767,408.17,KL
2023-03-31,GBR,ITA,GBR-ITA,6,972.0,0.6966,254.61,TK
2023-03-31,AUS,POL,AUS-POL,3,522.0,0.9159,379.34,EK
2023-03-31,USA,POL,USA-POL,4,600.0,0.8995,565.17,QR
2023-03-31,FRA,MDA,FRA-MDA,10,1690.0,0.684,289.2,TK
2023-03-31,CAN,FRA,CAN-FRA,2,396.0,0.7119,496.92,QR
2023-03-31,GBR,THA,GBR-THA,9,1755.0,0.8806,453.26,TK
2023-03-31,JPN,ROU,JPN-ROU,3,555.0,0.6634,370.84,DL
2023-03-31,USA,THA,USA-THA,1,170.0,0.7328,513.01,AF
2023-03-31,FRA,ROU,FRA-ROU,3,450.0,0.6971,394.65,DL
2023-04-01,JPN,TUR,JPN-TUR,11,1771.0,0.5919,583.29,UA
2023-04-01,USA,GBR,USA-GBR,3,420.0,0.7026,512.19,LH
2023-04-01,GBR,MDA,GBR-MDA,1,193.0,0.8523,488.27,BA
2023-04-01,GBR,MDA,GBR-MDA,7,1015.0,0.7707,435.96,EK
2023-04-01,USA,ISR,USA-ISR,10,1640.0,0.8482,331.92,DL
2023-04-01,CAN,ITA,CAN-ITA,3,474.0,0.8982,214.83,AA
2023-04-01,DEU,ROU,DEU-ROU,4,592.0,0.7406,324.58,DL
2023-04-01,IND,THA,IND-THA,8,1512.0,0.6853,314.44,LH
2023-04-01,DEU,SAU,DEU-SAU,7,1169.0,0.5929,453.89,AF
2023-04-01,NLD,DEU,NLD-DEU,9,1683.0,0.6502,555.71,UA
2023-04-01,CHN,UKR,CHN-UKR,6,876.0,0.6778,216.48,UA
2023-04-01,AUS,TUR,AUS-TUR,5,965.0,0.81,380.82,DL
2023-04-02,JPN,TUR,JPN-TUR,1,165.0,0.6528,497.36,DL
2023-04-02,JPN,NLD,JPN-NLD,9,1404.0,0.6353,413.11,TK
2023-04-02,CAN,GRC,CAN-GRC,10,1570.0,0.7836,575.58,EK
2023-04-02,USA,MDA,USA-MDA,5,960.0,0.877,364.05,UA
2023-04-02,CAN,ISR,CAN-ISR,3,450.0,0.8155,235.68,BA
2023-04-02,DEU,LBN,DEU-LBN,1,159.0,0.5482,437.58,EK
2023-04-02,JPN,CYP,JPN-CYP,6,1134.0,0.6988,503.58,AF
2023-04-02,CAN,UKR,CAN-UKR,2,364.0,0.7739,353.24,QR
2023-04-02,DEU,UKR,DEU-UKR,6,1140.0,0.5441,398.65,QR
2023-04-02,IND,POL,IND-POL,4,708.0,0.6438,279.06,AF
2023-04-02,CAN,LBN,CAN-LBN,2,366.0,0.6329,474.05,TK
2023-04-02,CAN,LBN,CAN-LBN,8,1440.0,0.7409,420.59,AF
2023-04-02,FRA,ARE,FRA-ARE,8,1160.0,0.45,651.25,AF
2023-04-02,GBR,TUR,GBR-TUR,1,155.0,0.564,262.05,TK
2023-04-02,FRA,GBR,FRA-GBR,7,1015.0,0.4749,488.43,KL
2023-04-02,USA,ITA,USA-ITA,7,1022.0,0.6566,432.53,AF
2023-04-02,NLD,DEU,NLD-DEU,1,180.0,0.5285,577.39,UA
2023-04-02,FRA,ARE,FRA-ARE,11,1584.0,0.45,520.28,QR
2023-04-02,DEU,FRA,DEU-FRA,1,158.0,0.8199,405.81,LH
2023-04-02,NLD,ITA,NLD-ITA,2,294.0,0.7784,291.96,TK
2023-04-02,JPN,USA,JPN-USA,7,1274.0,0.825,492.32,AF
2023-04-02,USA,TUR,USA-TUR,9,1368.0,0.6883,223.53,EK
2023-04-03,DEU,TUR,DEU-TUR,3,468.0,0.4731,473.73,LH
2023-04-03,IND,RUS,IND-RUS,6,1050.0,0.714,352.98,UA
2023-04-03,NLD,RUS,NLD-RUS,5,785.0,0.5643,442.18,LH
2023-04-03,USA,EGY,USA-EGY,4,736.0,0.6105,619.79,QR
2023-04-03,NLD,THA,NLD-THA,5,820.0,0.6603,504.58,KL
2023-04-03,FRA,THA,FRA-THA,7,1197.0,0.7239,471.25,QR
2023-04-03,NLD,RUS,NLD-RUS,4,564.0,0.7677,497.84,EK
2023-04-03,NLD,GRC,NLD-GRC,3,591.0,0.45,492.93,UA
2023-04-03,CHN,PRT,CHN-PRT,4,636.0,0.9244,541.96,UA
2023-04-03,CHN,RUS,CHN-RUS,7,1183.0,0.8058,285.9,KL
2023-04-03,GBR,JOR,GBR-JOR,2,360.0,0.5538,326.07,KL
2023-04-03,NLD,FRA,NLD-FRA,4,688.0,0.8369,370.0,QR
2023-04-03,FRA,THA,FRA-THA,10,1940.0,0.7375,455.91,AA
2023-04-03,GBR,EGY,GBR-EGY,9,1665.0,0.5843,391.17,LH
2023-04-03,IND,GRC,IND-GRC,2,314.0,0.7754,360.26,BA
2023-04-04,IND,ESP,IND-ESP,11,1815.0,0.751,526.66,TK
2023-04-04,CHN,ARE,CHN-ARE,7,994.0,0.7128,598.67,BA
2023-04-04,JPN,MDA,JPN-MDA,11,1815.0,0.6635,437.55,DL
2023-04-04,DEU,ROU,DEU-ROU,11,1606.0,0.45,262.9,KL
2023-04-04,FRA,ROU,FRA-ROU,8,1536.0,0.7617,341.61,QR
2023-04-04,JPN,LBN,JPN-LBN,9,1269.0,0.7963,486.17,BA
2023-04-04,CHN,ARE,CHN-ARE,5,775.0,0.5382,596.46,BA
2023-04-04,NLD,DEU,NLD-DEU,4,620.0,0.5463,554.72,LH
2023-04-04,DEU,GRC,DEU-GRC,6,1128.0,0.4757,341.56,UA
2023-04-04,FRA,DEU,FRA-DEU,1,166.0,0.8864,314.75,UA
2023-04-04,CHN,GRC,CHN-GRC,9,1440.0,0.9002,326.73,LH
2023-04-04,NLD,LBN,NLD-LBN,7,1022.0,0.45,608.29,UA
2023-04-04,FRA,RUS,FRA-RUS,1,183.0,0.6485,202.55,LH
2023-04-04,GBR,FRA,GBR-FRA,6,1002.0,0.6661,471.58,AF
2023-04-04,FRA,MDA,FRA-MDA,11,1606.0,0.7623,253.48,AA
2023-04-04,FRA,RUS,FRA-RUS,10,1630.0,0.6267,193.91,DL
2023-04-04,AUS,ISR,AUS-ISR,4,736.0,0.8286,414.93,QR
2023-04-04,DEU,GBR,DEU-GBR,3,561.0,0.7719,230.17,AF
2023-04-04,JPN,USA,JPN-USA,3,537.0,0.5997,379.6,DL
2023-04-04,CHN,ESP,CHN-ESP,1,180.0,0.6213,457.91,LH
2023-04-04,DEU,UKR,DEU-UKR,10,1870.0,0.9195,359.36,LH
2023-04-05,CAN,NLD,CAN-NLD,6,1080.0,0.45,293.54,KL
2023-04-05,AUS,ROU,AUS-ROU,1,177.0,0.5111,254.09,TK
2023-04-05,USA,PRT,USA-PRT,6,864.0,0.5579,414.7,LH
2023-04-05,GBR,CYP,GBR-CYP,10,1980.0,0.7996,197.81,UA
2023-04-05,CAN,NLD,CAN-NLD,1,141.0,0.8043,364.59,KL
2023-04-05,AUS,NLD,AUS-NLD,10,1580.0,0.8643,654.11,AF
2023-04-05,AUS,ITA,AUS-ITA,6,894.0,0.5465,518.6,AA
2023-04-05,AUS,NLD,AUS-NLD,6,978.0,0.45,655.25,DL
2023-04-05,CHN,ESP,CHN-ESP,4,600.0,0.6806,389.77,BA
2023-04-05,DEU,JOR,DEU-JOR,9,1566.0,0.763,506.08,BA
2023-04-05,JPN,MDA,JPN-MDA,5,975.0,0.6181,356.32,TK
2023-04-05,IND,TUR,IND-TUR,3,483.0,0.777,437.26,UA
2023-04-05,CHN,UKR,CHN-UKR,8,1552.0,0.598,223.45,BA
2023-04-05,AUS,JOR,AUS-JOR,2,302.0,0.45,350.31,UA
2023-04-05,NLD,GBR,NLD-GBR,10,1780.0,0.5343,418.82,QR
2023-04-05,FRA,DEU,FRA-DEU,3,573.0,0.7006,289.81,LH
2023-04-05,DEU,ITA,DEU-ITA,1,194.0,0.8297,263.83,QR
2023-04-05,DEU,DEU,DEU-DEU,7,1008.0,0.45,542.38,AA
2023-04-05,CHN,ROU,CHN-ROU,4,620.0,0.8338,628.31,KL
2023-04-05,DEU,PRT,DEU-PRT,7,1204.0,0.7102,234.1,KL
2023-04-05,AUS,FRA,AUS-FRA,3,564.0,0.6703,478.82,AF
2023-04-06,DEU,EGY,DEU-EGY,4,668.0,0.722,406.13,AF
2023-04-06,JPN,MDA,JPN-MDA,7,1302.0,0.8746,371.59,KL
2023-04-06,USA,THA,USA-THA,11,2134.0,0.7847,425.56,TK
2023-04-06,USA,UKR,USA-UKR,10,1520.0,0.7817,494.03,BA
2023-04-06,CHN,CYP,CHN-CYP,8,1184.0,0.7499,363.72,KL
2023-04-06,AUS,THA,AUS-THA,6,1158.0,0.4644,562.25,KL
2023-04-06,IND,POL,IND-POL,5,870.0,0.5876,244.88,QR
2023-04-06,IND,NLD,IND-NLD,8,1408.0,0.7251,464.78,UA
2023-04-06,CHN,ITA,CHN-ITA,10,1500.0,0.6072,563.07,DL
2023-04-06,FRA,GRC,FRA-GRC,3,486.0,0.45,535.35,AA
2023-04-06,USA,PRT,USA-PRT,5,860.0,0.5642,477.78,KL
2023-04-06,NLD,RUS,NLD-RUS,7,1176.0,0.6014,455.71,UA
2023-04-06,FRA,PRT,FRA-PRT,7,1316.0,0.68,651.07,UA
2023-04-06,FRA,TUR,FRA-TUR,11,1969.0,0.95,253.13,BA
2023-04-06,CHN,USA,CHN-USA,8,1520.0,0.8359,566.87,KL
2023-04-06,IND,THA,IND-THA,10,1770.0,0.6131,309.48,QR
2023-04-06,CAN,USA,CAN-USA,3,432.0,0.5203,268.5,DL
2023-04-06,FRA,ROU,FRA-ROU,4,680.0,0.6784,387.62,EK
2023-04-06,CAN,CYP,CAN-CYP,8,1224.0,0.575,638.18,DL
2023-04-06,CHN,SAU,CHN-SAU,2,374.0,0.6144,376.25,DL
